Timestamp;Ви працюєте зараз в ІТ?;Де ви зараз живете? ;В якій області ви зараз живете?;Зарплата у $$$ за місяць, лише ставка після сплати податків;Ваша стать;Ваш вік;Яка у вас освіта?;Чи є у вас науковий ступінь? ;Знання англійської мови;Оберіть вашу посаду;Ваш тайтл;Ваша спеціалізація;Вкажіть вашу спеціалізацію;Оберіть вашу спеціалізацію;Ваша посада;Оберіть вашу посаду2;Ваша посада3;Ваша посада4;Ваша посада5;Ваша посада6;Ваша посада7;Чи використовуєте ви у своїй роботі мови програмування (одну чи декілька)?;Основна мова програмування;Вкажіть вашу основну спеціалізацію;В якій сфері працюєте?;Тип компанії;Загальний стаж роботи за спеціальністю
12.08.2022 23:50;Так, працюю full-time;В Україні;Львів чи область;1000;Жінка;25;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Marketing, SEO, Copywriter;Middle;;;;Marketing Manager;;;;;;;;;;Blockchain, E-commerce, Інша;Аутсорсингова;2 роки
12.08.2022 23:53;Так, працюю full-time;В Україні;Львів чи область;1700;Жінка;25;Дві вищі;Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Medtech / Healthcare;Аутсорсингова;2 роки
12.08.2022 23:53;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;2200;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;E-commerce, Embedded, Mobile;Аутсорсингова;4 роки
12.08.2022 23:54;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;2160;Жінка;25;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;GameDev;Аутсорсингова;5 років
12.08.2022 23:59;Так, працюю full-time;В Україні;Одеса чи область;2000;Жінка;30;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Technical writer;Middle;;;;;;;;;;;Ні, не використовую;;;Automotive, Data Science, Travel;Продуктова;4 роки
12.09.2022 00:03;Так, працюю full-time;В Україні;Суми чи область;230;Чоловік;22;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Intern/Trainee;;;;;;;;;;;;TypeScript;Back-end  розробка;Internet of Things;Аутсорсингова;1 рік
12.09.2022 00:07;Так, працюю full-time;В Україні;Полтава чи область;1000;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Edtech / Education, Gambling;Аутсорсингова;2 роки
12.09.2022 00:09;Так, працюю full-time;В Україні;Київ чи область;5250;Чоловік;34;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Data Science, Machine Learning, Big Data;Middle;;;;;;;;Data Engineer / Big Data Engineer;;;Так, використовую;Python;Робота з даними, аналіз даних;Adtech / Advertising, E-commerce, Retail;Продуктова;10 років
12.09.2022 00:11;Так, працюю full-time;В Україні;Чернівці чи область;2000;Чоловік;34;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;DevOps, SRE;Senior;;;;;;;;;DevOps Engineer;;Так, використовую;JavaScript;DevOps;E-commerce;Продуктова;4 роки
12.09.2022 00:14;Так, працюю full-time;В Україні;Хмельницький чи область;3700;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Немає тайтлу;;;;;;Product Manager;;;;;Ні, не використовую;;;Blockchain, Gambling, GameDev;Продуктова;10 років
12.09.2022 00:25;Так, працюю full-time;В Україні;Дніпро чи область;2900;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Python;Back-end  розробка;Fintech / Banking;Продуктова;3 роки
12.09.2022 00:26;Так, працюю full-time;В Україні;Івано-Франківськ чи область;2750;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;PHP;Back-end  розробка;E-commerce, Travel;Аутсорсингова;4 роки
12.09.2022 00:34;Так, працюю full-time;В Україні;Івано-Франківськ чи область;1550;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;TypeScript;Full Stack розробка;E-commerce, Fintech / Banking;Інша;2 роки
12.09.2022 00:35;Так, я фрилансер;За кордоном (переїхали через війну, але планую повернутися);;10200;Чоловік;34;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Java;Back-end  розробка;Fintech / Banking;Продуктова;11 років
12.09.2022 00:36;Так, працюю full-time;В Україні;Вінниця чи область;560;Чоловік;21;Ще студент вишу;Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Automation QA;;;;;;;;;Так, використовую;JavaScript;QA;E-commerce;Аутсорсингова;Пів року
12.09.2022 00:37;Так, працюю full-time;В Україні;Тернопіль чи область;1860;Чоловік;34;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;JavaScript;Front-end  розробка;Automotive, E-commerce, Retail;Продуктова;2 роки
12.09.2022 00:44;Так, працюю full-time;В Україні;Київ чи область;2000;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Python;Back-end  розробка;E-commerce;Аутсорсингова;2 роки
12.09.2022 01:04;Так, працюю full-time;В Україні;Київ чи область;900;Жінка;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Medtech / Healthcare, Mobile, Travel;Аутсорсингова;1,5 року
12.09.2022 01:15;Так, працюю full-time;В Україні;Київ чи область;1500;Чоловік;29;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;JavaScript;Front-end  розробка;E-commerce;Аутсорсингова;3 роки
12.09.2022 01:16;Так, працюю full-time;В Україні;Київ чи область;2500;Жінка;23;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;C# / .NET;Full Stack розробка;Manufacturing, Інша;Аутсорсингова;5 років
12.09.2022 01:20;Так, працюю full-time;В Україні;Львів чи область;3950;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Java;Back-end  розробка;E-commerce, Mobile, Telecom;Аутсорсингова;4 роки
12.09.2022 01:38;Так, працюю full-time;В Україні;Київ чи область;1400;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;General QA;;;;;;;;;Так, використовую;C# / .NET;QA;Telecom;Продуктова;4 роки
12.09.2022 01:52;Так, працюю full-time;В Україні;Вінниця чи область;1400;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;TypeScript;Front-end  розробка;E-commerce, Gambling, GameDev;Продуктова;1,5 року
12.09.2022 02:02;Так, працюю full-time;В Україні;Тернопіль чи область;5600;Чоловік;31;Дві вищі;Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Ruby;Back-end  розробка;E-commerce, Retail, Travel;Аутстафінгова;7 років
12.09.2022 02:03;Так, працюю full-time;В Україні;Львів чи область;1000;Чоловік;26;Вища (бакалавр, спеціаліст, магістр);Кандидат наук / PhD;Pre-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;Kotlin;Mobile  розробка;Telecom;Аутсорсингова;1 рік
12.09.2022 02:31;Так, працюю full-time;В Україні;Львів чи область;5000;Чоловік;22;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Go;Back-end  розробка;Cloud Computing;Стартап;3 роки
12.09.2022 02:45;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;9500;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;СTO, Director of Engineering, Program Director, CEO, (co-)founder;Head;;;;;;;;;;CTO;Так, використовую;C# / .NET;Інше;Fintech / Banking, Internet of Things, Security;Аутстафінгова;Пів року
12.09.2022 02:54;Так, працюю full-time;В Україні;Запоріжжя чи область;3300;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Ruby;Full Stack розробка;Media, Retail;Продуктова;11 років
